date,temp_c,rhum_pct,wind_speed_ms,precip_mm,pollutant,value
2022-01-01,7.958333333333333,90.70833333333333,4.916666666666667,0.0,pm25,
2022-01-01,7.958333333333333,90.70833333333333,4.916666666666667,0.0,no2,43.5
2022-01-02,7.7250000000000005,92.0,5.516666666666667,0.0,pm25,
2022-01-02,7.7250000000000005,92.0,5.516666666666667,0.0,no2,51.85
2022-01-03,8.741666666666667,89.20833333333333,5.2,0.5,pm25,
2022-01-03,8.741666666666667,89.20833333333333,5.2,0.5,no2,32.15
2022-01-04,11.970833333333333,84.16666666666667,9.670833333333333,0.30000000000000004,pm25,
2022-01-04,11.970833333333333,84.16666666666667,9.670833333333333,0.30000000000000004,no2,19.9
2022-01-05,13.112499999999999,79.08333333333333,19.733333333333334,6.5,pm25,
2022-01-05,13.112499999999999,79.08333333333333,19.733333333333334,6.5,no2,29.35
2022-01-06,9.049999999999999,74.5,11.308333333333332,0.5,pm25,
2022-01-06,9.049999999999999,74.5,11.308333333333332,0.5,no2,40.6
2022-01-07,7.1625000000000005,78.125,7.366666666666667,0.7,pm25,
2022-01-07,7.1625000000000005,78.125,7.366666666666667,0.7,no2,34.4
2022-01-08,4.4375,75.08333333333333,9.254166666666666,0.0,pm25,
2022-01-08,4.4375,75.08333333333333,9.254166666666666,0.0,no2,37.2
2022-01-09,4.291666666666667,78.04166666666667,10.408333333333333,2.8,pm25,
2022-01-09,4.291666666666667,78.04166666666667,10.408333333333333,2.8,no2,25.450000000000003
2022-01-10,5.741666666666667,71.16666666666667,23.1125,0.6,pm25,
2022-01-10,5.741666666666667,71.16666666666667,23.1125,0.6,no2,22.05
2022-01-11,7.4624999999999995,63.666666666666664,24.558333333333334,0.0,pm25,
2022-01-11,7.4624999999999995,63.666666666666664,24.558333333333334,0.0,no2,29.0
2022-01-12,6.5,58.791666666666664,24.816666666666666,3.1,pm25,
2022-01-12,6.5,58.791666666666664,24.816666666666666,3.1,no2,45.7
2022-01-13,4.683333333333334,66.375,12.520833333333334,0.0,pm25,
2022-01-13,4.683333333333334,66.375,12.520833333333334,0.0,no2,64.35
2022-01-14,3.9583333333333335,70.54166666666667,6.208333333333333,0.0,pm25,
2022-01-14,3.9583333333333335,70.54166666666667,6.208333333333333,0.0,no2,66.85
2022-01-15,5.3,79.625,4.733333333333333,0.0,pm25,
2022-01-15,5.3,79.625,4.733333333333333,0.0,no2,52.35
2022-01-16,5.566666666666666,84.66666666666667,6.125,0.0,pm25,
2022-01-16,5.566666666666666,84.66666666666667,6.125,0.0,no2,61.75
2022-01-17,5.820833333333333,83.04166666666667,7.595833333333334,0.0,pm25,
2022-01-17,5.820833333333333,83.04166666666667,7.595833333333334,0.0,no2,65.7
2022-01-18,4.825,81.66666666666667,6.625,0.0,pm25,
2022-01-18,4.825,81.66666666666667,6.625,0.0,no2,63.0
2022-01-19,5.1125,81.83333333333333,6.516666666666667,0.4,pm25,
2022-01-19,5.1125,81.83333333333333,6.516666666666667,0.4,no2,49.5
2022-01-20,8.7125,86.5,9.85,4.9,pm25,
2022-01-20,8.7125,86.5,9.85,4.9,no2,43.650000000000006
2022-01-21,7.1125,83.70833333333333,8.408333333333333,0.1,pm25,
2022-01-21,7.1125,83.70833333333333,8.408333333333333,0.1,no2,50.349999999999994
2022-01-22,4.679166666666666,65.20833333333333,6.333333333333333,0.0,pm25,
2022-01-22,4.679166666666666,65.20833333333333,6.333333333333333,0.0,no2,57.650000000000006
2022-01-23,3.7708333333333335,74.875,6.833333333333333,0.0,pm25,
2022-01-23,3.7708333333333335,74.875,6.833333333333333,0.0,no2,48.65
2022-01-24,5.058333333333334,70.70833333333333,10.179166666666665,0.0,pm25,
2022-01-24,5.058333333333334,70.70833333333333,10.179166666666665,0.0,no2,63.15
2022-01-25,3.920833333333333,65.875,6.1000000000000005,0.0,pm25,
2022-01-25,3.920833333333333,65.875,6.1000000000000005,0.0,no2,66.5
2022-01-27,4.791666666666667,84.75,5.254166666666666,0.0,pm25,
2022-01-27,4.791666666666667,84.75,5.254166666666666,0.0,no2,55.5
2022-01-28,7.045833333333333,79.625,8.420833333333333,0.0,pm25,
2022-01-28,7.045833333333333,79.625,8.420833333333333,0.0,no2,54.8
2022-01-29,5.758333333333333,65.70833333333333,9.795833333333333,0.0,pm25,
